row_type,session_id,record_id,sample_id,device_timestamp_ms,ax,ay,az,gx,gy,gz,acc_norm,event_type,sample_count
DATA,A001,1,287,21708,0.8927,-0.0163,1.0186,-15.2588,-38.7573,-9.8877,1.3545,,
DATA,A001,1,288,21728,0.8953,-0.0122,1.0127,-14.8926,-38.0249,-9.7046,1.3518,,
DATA,A001,1,289,21748,0.8949,-0.0195,1.0195,-15.6250,-38.9404,-10.0708,1.3567,,
DATA,A001,1,290,21768,0.8944,-0.0183,1.0203,-15.1978,-38.5132,-10.0098,1.3569,,
DATA,A001,1,291,21788,0.8934,-0.0178,1.0225,-15.1978,-38.5742,-9.9487,1.3579,,
DATA,A001,1,292,21808,0.8946,-0.0173,1.0149,-15.3198,-38.4521,-9.7046,1.3530,,
DATA,A001,1,293,21828,0.8905,-0.0180,1.0151,-15.2588,-38.7573,-10.2539,1.3505,,
DATA,A001,1,294,21848,0.8980,-0.0168,1.0239,-15.5029,-38.8184,-10.0098,1.3620,,
DATA,A001,1,295,21868,0.8953,-0.0151,1.0227,-15.5640,-38.3301,-9.8267,1.3593,,
DATA,A001,1,296,21888,0.8914,-0.0139,1.0137,-15.4419,-39.0015,-9.7046,1.3500,,
DATA,A001,1,297,21908,0.8892,-0.0190,1.0125,-14.7705,-38.6963,-9.8877,1.3477,,
DATA,A001,1,298,21928,0.8919,-0.0180,1.0144,-15.3198,-38.6963,-9.8877,1.3509,,
DATA,A001,1,299,21948,0.8983,-0.0161,1.0222,-15.6860,-38.6963,-9.9487,1.3609,,
DATA,A001,1,300,21968,0.9010,-0.0185,1.0232,-15.9302,-38.6963,-9.8877,1.3635,,
DATA,A001,1,326,22531,0.8956,-0.0224,1.0208,-15.2588,-39.3066,-9.8877,1.3581,,
DATA,A001,1,327,22551,0.8858,-0.0197,1.0161,-14.9536,-39.0015,-9.6436,1.3482,,
DATA,A001,1,328,22571,0.8931,-0.0161,1.0156,-14.9536,-38.0249,-9.8267,1.3526,,
DATA,A001,1,329,22591,0.8912,-0.0173,1.0156,-14.9536,-37.9028,-9.6436,1.3513,,
DATA,A001,1,330,22611,0.8944,-0.0197,1.0183,-15.6860,-38.6963,-10.0708,1.3555,,
DATA,A001,1,331,22631,0.8949,-0.0212,1.0227,-15.3809,-37.9639,-9.5825,1.3591,,
